session_id,label,weak_label,risk_score,label_reason,language,task,task_status,final_score,event_count,duration_sec,paste_action_count,paste_event_count,pasted_chars,inserted_chars,max_insert_chars,source_file
tasktracker_python_pies_pies_0cmax_30max_3amax_37cc97689abd694b24fef5e865373bbdb2,0,0,0.25,low-risk trace,python,pies,SOLVED,0.0,320,1187.99,0,1,60,421,60,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_0cmax_30max_3amax_37cc97689abd694b24fef5e865373bbdb2.csv
tasktracker_python_pies_pies_100152_1166263590_436878423604.05066_7c3063711b59051ab54ab60ae4c5258a75074d48,0,0,0.0,low-risk trace,python,pies,,0.1667,107,98.064,0,0,0,240,31,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_100152_1166263590_436878423604.05066_7c3063711b59051ab54ab60ae4c5258a75074d48.csv
tasktracker_python_pies_pies_1017_113826708_321439997792.73645_38275c782207f99d2c0a956b0a7d5de10754adf7,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,195,122.723,0,0,0,165,3,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_1017_113826708_321439997792.73645_38275c782207f99d2c0a956b0a7d5de10754adf7.csv
tasktracker_python_pies_pies_102080_822804257_118104885029.03197_1574110e021f71ed926890d2b3276e69d115ec7f,0,0,0.0,low-risk trace,python,pies,,0.0,120,67.195,0,0,0,276,37,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_102080_822804257_118104885029.03197_1574110e021f71ed926890d2b3276e69d115ec7f.csv
tasktracker_python_pies_pies_10789_1289072303_656839674496.2971_88216c61cb976d1c3115da27bc388228deebb90c,0,0,0.0,low-risk trace,python,pies,,0.1667,210,380.619,0,0,0,214,15,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_10789_1289072303_656839674496.2971_88216c61cb976d1c3115da27bc388228deebb90c.csv
tasktracker_python_pies_pies_123428_1549727579_314628220953.0474_59d7c6932ec655c77a3429ae2e5442cf5b66e1b3,0,0,0.0,low-risk trace,python,pies,,0.1667,169,184.495,0,0,0,184,8,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_123428_1549727579_314628220953.0474_59d7c6932ec655c77a3429ae2e5442cf5b66e1b3.csv
tasktracker_python_pies_pies_131166_1719929546_1080945380333.2834_ed0b4573c16ad57b213e8379d3b1d0b564a42e37,0,0,0.0,low-risk trace,python,pies,,-1.0,72,256.211,0,0,0,87,12,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_131166_1719929546_1080945380333.2834_ed0b4573c16ad57b213e8379d3b1d0b564a42e37.csv
tasktracker_python_pies_pies_143004_2064534604_992229733090.3016_7f6ad4fb1869c21cdbcd62d12060c1ee2382dd6e,0,0,0.0,low-risk trace,python,pies,,0.1667,165,154.634,0,0,0,251,18,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_143004_2064534604_992229733090.3016_7f6ad4fb1869c21cdbcd62d12060c1ee2382dd6e.csv
tasktracker_python_pies_pies_143525_694966095_58564761695.91024_f303af69eb1501277859deff0caf1cc64dd7361c,0,0,0.0,low-risk trace,python,pies,,0.1667,102,348.733,0,0,0,175,17,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_143525_694966095_58564761695.91024_f303af69eb1501277859deff0caf1cc64dd7361c.csv
tasktracker_python_pies_pies_15052_1041025954_1017347368706.4624_d5ae4ce7530ee4ae42cc15e4812c74291f016853,0,0,0.0,low-risk trace,python,pies,,0.0,179,977.372,0,0,0,225,19,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_15052_1041025954_1017347368706.4624_d5ae4ce7530ee4ae42cc15e4812c74291f016853.csv
tasktracker_python_pies_pies_15524_1935647395_265790077362.81616_21e64528199b4cb1c8dc092c88d2a6bc9e4255c0,0,0,0.0,low-risk trace,python,pies,,0.0,427,718.916,0,0,0,739,31,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_15524_1935647395_265790077362.81616_21e64528199b4cb1c8dc092c88d2a6bc9e4255c0.csv
tasktracker_python_pies_pies_16499_1404326936_1400869192874.8875_14dfa258c44364f36b76bb08bfbdae369c1a8e19,0,0,0.0,low-risk trace,python,pies,,0.0,673,652.79,0,0,0,937,29,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_16499_1404326936_1400869192874.8875_14dfa258c44364f36b76bb08bfbdae369c1a8e19.csv
tasktracker_python_pies_pies_17270_1134404990_1257864787107.462_eb2efe39361988a32036994f2eaa0a745d382d28,0,0,0.0,low-risk trace,python,pies,,0.1667,265,907.485,0,0,0,397,22,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_17270_1134404990_1257864787107.462_eb2efe39361988a32036994f2eaa0a745d382d28.csv
tasktracker_python_pies_pies_17344_465087632_852925448206.1814_3a846f00d61ba7d790c8f52dcf32dda216d55e28,0,0,0.0,low-risk trace,python,pies,,0.1667,99,281.223,0,0,0,149,16,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_17344_465087632_852925448206.1814_3a846f00d61ba7d790c8f52dcf32dda216d55e28.csv
tasktracker_python_pies_pies_1911_1072480939_486832621983.27405_c78c79533fd3eb415aee54c71ec15c855dd9ad33,0,0,0.0,low-risk trace,python,pies,,0.1667,238,6562.44,0,0,0,255,6,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_1911_1072480939_486832621983.27405_c78c79533fd3eb415aee54c71ec15c855dd9ad33.csv
tasktracker_python_pies_pies_193646_673126775_384890006177.1807_9c724c82ac2c8cb68327661b9cc3783112e69b46,0,0,0.0,low-risk trace,python,pies,,0.0,260,279.592,0,0,0,360,29,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_193646_673126775_384890006177.1807_9c724c82ac2c8cb68327661b9cc3783112e69b46.csv
tasktracker_python_pies_pies_198352_865707415_1206794217618.4377_4d28089eed49c86c701df45ca594848174fd42ec,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,182,83.318,0,0,0,174,3,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_198352_865707415_1206794217618.4377_4d28089eed49c86c701df45ca594848174fd42ec.csv
tasktracker_python_pies_pies_19945_1116930459_280674194971.1027_568f1fcd9c6cfc573506470ae88cd5ce98e7871b,0,0,0.0,low-risk trace,python,pies,,0.1667,135,2341.046,0,0,0,203,27,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_19945_1116930459_280674194971.1027_568f1fcd9c6cfc573506470ae88cd5ce98e7871b.csv
tasktracker_python_pies_pies_19964_1951703099_1351597989264.433_dc02659fe2f311d5d99b7e3e8ce545134d450870,0,0,0.0,low-risk trace,python,pies,,0.1667,182,291.95,0,0,0,168,3,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_19964_1951703099_1351597989264.433_dc02659fe2f311d5d99b7e3e8ce545134d450870.csv
tasktracker_python_pies_pies_206622_1106103367_1365881569764.186_5e562fe0784f9c3f1d323ffe25452856d47d3eca,0,0,0.0,low-risk trace,python,pies,,0.1667,285,116.083,0,0,0,297,8,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_206622_1106103367_1365881569764.186_5e562fe0784f9c3f1d323ffe25452856d47d3eca.csv
tasktracker_python_pies_pies_2100_754016256_1479911704813.4963_f0b248e24852da21c2fe77d2cda29c7a11c36c8f,0,0,0.0,low-risk trace,python,pies,,0.0,263,1490.396,0,0,0,414,12,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_2100_754016256_1479911704813.4963_f0b248e24852da21c2fe77d2cda29c7a11c36c8f.csv
tasktracker_python_pies_pies_216888_720294320_1290692217148.0579_0cbb1b99bf9b02945a6c7d238348379e3b37b5dc,0,0,0.0,low-risk trace,python,pies,,0.1667,222,15654.107,0,0,0,251,15,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_216888_720294320_1290692217148.0579_0cbb1b99bf9b02945a6c7d238348379e3b37b5dc.csv
tasktracker_python_pies_pies_227408_114516122_1113513767988.246_3e0e6ae415cbbc714cf4a7d86984ebbe4974fcb8,0,0,0.0,low-risk trace,python,pies,,0.1667,127,363.284,0,0,0,127,2,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_227408_114516122_1113513767988.246_3e0e6ae415cbbc714cf4a7d86984ebbe4974fcb8.csv
tasktracker_python_pies_pies_24270_846334774_721864598609.0187_885b933eaefd1a0a4fc8b333dc5a3ee9629bbd24,0,0,0.0,low-risk trace,python,pies,,0.1667,1655,68318.209,0,0,0,2123,28,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_24270_846334774_721864598609.0187_885b933eaefd1a0a4fc8b333dc5a3ee9629bbd24.csv
tasktracker_python_pies_pies_25474_1722674953_1502625904764.759_29cd3d0fdda736eeca8c8a7f4708c5285349941b,1,1,4.75,explicit paste action; large code insertion; large pasted/inferred-paste volume,python,pies,SOLVED,0.0,446,942.084,7,34,1211,1698,132,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_25474_1722674953_1502625904764.759_29cd3d0fdda736eeca8c8a7f4708c5285349941b.csv
tasktracker_python_pies_pies_257250_267628354_788796793108.3745_40a1c5c7851620b335916114266440e29d6ab655,0,0,1.5,large code insertion,python,pies,,0.0,680,829.26,0,1,239,1273,239,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_257250_267628354_788796793108.3745_40a1c5c7851620b335916114266440e29d6ab655.csv
tasktracker_python_pies_pies_261262_1189038819_1084697977466.4828_02242bf0df2cdf2bc66f04dc78036dd281b3f561,1,1,2.25,explicit paste action,python,pies,SOLVED,0.1667,270,955.736,1,1,77,237,77,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_261262_1189038819_1084697977466.4828_02242bf0df2cdf2bc66f04dc78036dd281b3f561.csv
tasktracker_python_pies_pies_26_570872361_613396442063.6447_4b8363d8d153e1242a0de5956b9868dd039657c9,0,0,0.0,low-risk trace,python,pies,,0.1667,91,458.966,0,0,0,140,12,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_26_570872361_613396442063.6447_4b8363d8d153e1242a0de5956b9868dd039657c9.csv
tasktracker_python_pies_pies_27708_1813890651_158240108494.63348_c8a964a3655243e62d5291d577933bfdd49f1fca,1,1,2.75,large code insertion; large pasted/inferred-paste volume,python,pies,SOLVED,0.0,264,389.876,0,1,2734,3089,2734,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_27708_1813890651_158240108494.63348_c8a964a3655243e62d5291d577933bfdd49f1fca.csv
tasktracker_python_pies_pies_28463_1340434087_177203974238.07382_5bb6555eed1b52fb1e343a8adb69205203167114,0,0,0.0,low-risk trace,python,pies,,0.1667,193,157.605,0,0,0,256,18,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_28463_1340434087_177203974238.07382_5bb6555eed1b52fb1e343a8adb69205203167114.csv
tasktracker_python_pies_pies_331_10479887_627730534414.8816_b252d1cde11d18512d48ba30f23ad415bcc24025,0,0,0.25,low-risk trace,python,pies,SOLVED,0.0,264,1745.372,0,0,0,316,16,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_331_10479887_627730534414.8816_b252d1cde11d18512d48ba30f23ad415bcc24025.csv
tasktracker_python_pies_pies_346357_759631183_845400161712.9904_b99cba24c4afc4dec70f51ee34d3b7c60cb0f9ea,0,0,0.0,low-risk trace,python,pies,,0.0,443,510.22,0,0,0,449,29,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_346357_759631183_845400161712.9904_b99cba24c4afc4dec70f51ee34d3b7c60cb0f9ea.csv
tasktracker_python_pies_pies_35788_103591522_446471286908.60034_143881921cfa48acb771b1a437c26046609111f5,0,0,0.0,low-risk trace,python,pies,,0.0,190,157.34,0,0,0,227,8,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_35788_103591522_446471286908.60034_143881921cfa48acb771b1a437c26046609111f5.csv
tasktracker_python_pies_pies_35788_418626757_1136781665214.9624_35477a42de40624bf0d7c811eb5ffa358dbde5ff,0,0,0.0,low-risk trace,python,pies,,0.1667,146,381.386,0,0,0,137,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_35788_418626757_1136781665214.9624_35477a42de40624bf0d7c811eb5ffa358dbde5ff.csv
tasktracker_python_pies_pies_3875_692915_1076739655245.9308_1afbf84de1ff6fbffc72125b28e96fe64117f0fd,0,0,0.25,low-risk trace,python,pies,SOLVED,-1.0,149,238.787,0,0,0,137,4,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_3875_692915_1076739655245.9308_1afbf84de1ff6fbffc72125b28e96fe64117f0fd.csv
tasktracker_python_pies_pies_3922_14266605_106156858781.32156_e9e4ef0ebd322a0cb52d08b029872220e8d28f33,0,0,0.25,low-risk trace,python,pies,SOLVED,0.0208,707,1371.981,0,0,0,675,54,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_3922_14266605_106156858781.32156_e9e4ef0ebd322a0cb52d08b029872220e8d28f33.csv
tasktracker_python_pies_pies_3922_5354284_841660755158.3584_2432883cac05a4ff2843b0591e02f6f563e1f76b,1,1,2.25,explicit paste action,python,pies,SOLVED,0.1667,582,825.571,6,18,137,663,71,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_3922_5354284_841660755158.3584_2432883cac05a4ff2843b0591e02f6f563e1f76b.csv
tasktracker_python_pies_pies_3924_8338274_1564691555063.0962_ca74f2862614299a8409989a9c593be220f1fb79,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,323,1153.007,0,0,0,272,7,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_3924_8338274_1564691555063.0962_ca74f2862614299a8409989a9c593be220f1fb79.csv
tasktracker_python_pies_pies_3926_18867574_497757888947.8761_2b685e08e8e72f86b60978ab61bc18be156abfe3,1,1,2.25,explicit paste action,python,pies,SOLVED,0.1667,267,792.07,3,5,22,331,26,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_3926_18867574_497757888947.8761_2b685e08e8e72f86b60978ab61bc18be156abfe3.csv
tasktracker_python_pies_pies_3927_6753787_1365530703655.7397_2af58a25bc4cff24a64280a6833050b6b469b623,1,1,3.75,explicit paste action; large code insertion,python,pies,SOLVED,0.1667,285,1279.291,1,4,147,400,130,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_3927_6753787_1365530703655.7397_2af58a25bc4cff24a64280a6833050b6b469b623.csv
tasktracker_python_pies_pies_3993_26165527_1525877204072.2517_8e431da599d88f3dcbf5be085e1fb28804b59729,0,0,0.25,low-risk trace,python,pies,SOLVED,-1.0,186,366.498,0,0,0,160,8,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_3993_26165527_1525877204072.2517_8e431da599d88f3dcbf5be085e1fb28804b59729.csv
tasktracker_python_pies_pies_4045_1137164902_844534486862.1228_caf6448a4f4767e8988397347320d0e2a7cc0ffe,0,0,0.0,low-risk trace,python,pies,,0.1667,186,831.589,0,0,0,179,18,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4045_1137164902_844534486862.1228_caf6448a4f4767e8988397347320d0e2a7cc0ffe.csv
tasktracker_python_pies_pies_4136_21286169_733206589.9089452_58d49900fbac571fb275d24472b833535666e85d,0,0,0.0,low-risk trace,python,pies,,0.0,352,614.187,0,0,0,318,4,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4136_21286169_733206589.9089452_58d49900fbac571fb275d24472b833535666e85d.csv
tasktracker_python_pies_pies_4259_1764142122_1405701621384.6213_af0dba1c9ed3b697eb116e2560c7d760b864bd73,0,0,0.0,low-risk trace,python,pies,,0.0,140,977.546,0,0,0,163,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4259_1764142122_1405701621384.6213_af0dba1c9ed3b697eb116e2560c7d760b864bd73.csv
tasktracker_python_pies_pies_4275_1805376686_1388731874761.0269_321b7a0f6a29c97153bb4b7979f4ada06ea9e7bd,0,0,0.0,low-risk trace,python,pies,,0.0,113,213.121,0,0,0,125,3,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4275_1805376686_1388731874761.0269_321b7a0f6a29c97153bb4b7979f4ada06ea9e7bd.csv
tasktracker_python_pies_pies_43289_376271901_1159743385584.319_26088a6a5ff0acb037db5806dfd6afbcbb1b7d34,0,0,0.0,low-risk trace,python,pies,,0.1667,112,204.943,0,0,0,200,18,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_43289_376271901_1159743385584.319_26088a6a5ff0acb037db5806dfd6afbcbb1b7d34.csv
tasktracker_python_pies_pies_4483_22404538_1537213233620.335_b945b42e714dfd0b666af502e7602c7d02a51211,0,0,0.25,low-risk trace,python,pies,SOLVED,0.0,193,1044.471,0,0,0,149,4,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4483_22404538_1537213233620.335_b945b42e714dfd0b666af502e7602c7d02a51211.csv
tasktracker_python_pies_pies_44_2031330293_1556445243741.154_cec60bad9bb836e2dfe6e554334f756d194ed663,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,188,248.977,0,0,0,160,8,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_44_2031330293_1556445243741.154_cec60bad9bb836e2dfe6e554334f756d194ed663.csv
tasktracker_python_pies_pies_4504_22351360_264378440725.4904_301ddcded990d29eb0bee4ebbd2563a40a20cbfe,0,0,0.25,low-risk trace,python,pies,SOLVED,-1.0,243,615.506,0,0,0,243,8,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4504_22351360_264378440725.4904_301ddcded990d29eb0bee4ebbd2563a40a20cbfe.csv
tasktracker_python_pies_pies_4515_2607784_287742211797.16235_0a3b1ead2adf3d3e50fa6f687f412a11741b8359,1,1,2.25,explicit paste action,python,pies,SOLVED,0.0,111,425.821,2,5,30,158,15,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4515_2607784_287742211797.16235_0a3b1ead2adf3d3e50fa6f687f412a11741b8359.csv
tasktracker_python_pies_pies_45478_270994276_630374379611.3223_108aa9b05e5acf01ad90cabf36d1f46c93f47a24,0,0,0.0,low-risk trace,python,pies,,0.0,114,160.926,0,0,0,203,18,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_45478_270994276_630374379611.3223_108aa9b05e5acf01ad90cabf36d1f46c93f47a24.csv
tasktracker_python_pies_pies_4610_15739026_689393663042.398_6ce80206f9318e80ea35d39f6b711f5145f94755,0,0,0.0,low-risk trace,python,pies,NOT_SOLVED,0.0,177,456.764,0,0,0,228,15,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4610_15739026_689393663042.398_6ce80206f9318e80ea35d39f6b711f5145f94755.csv
tasktracker_python_pies_pies_4611_12390667_762127414508.162_9661c72753a7a42f09a59ca4312b1f38e63fd711,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,162,426.919,0,0,0,238,24,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4611_12390667_762127414508.162_9661c72753a7a42f09a59ca4312b1f38e63fd711.csv
tasktracker_python_pies_pies_4611_9955056_1556291180042.0403_255f4b3270c39f31c7de3fdaf9a648ca58517978,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,229,570.274,0,0,0,200,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4611_9955056_1556291180042.0403_255f4b3270c39f31c7de3fdaf9a648ca58517978.csv
tasktracker_python_pies_pies_4612_24084281_12074027253.89905_49c0baddef9a7d87271af35658542f906dd12535,0,0,0.25,low-risk trace,python,pies,SOLVED,0.0417,208,473.9,0,0,0,207,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4612_24084281_12074027253.89905_49c0baddef9a7d87271af35658542f906dd12535.csv
tasktracker_python_pies_pies_4619_18680089_606821129744.5363_2129a0b5fcb125e5753fbe00c95e17a2e52d863a,1,1,2.75,large code insertion; large pasted/inferred-paste volume,python,pies,SOLVED,0.1667,485,2116.219,0,2,250,730,135,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4619_18680089_606821129744.5363_2129a0b5fcb125e5753fbe00c95e17a2e52d863a.csv
tasktracker_python_pies_pies_4634_18896419_60873204423.457405_8bb28a12dbe481a4378ddf1390c8f418d28444d0,0,0,0.25,low-risk trace,python,pies,SOLVED,0.0625,387,789.252,0,1,53,424,53,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4634_18896419_60873204423.457405_8bb28a12dbe481a4378ddf1390c8f418d28444d0.csv
tasktracker_python_pies_pies_4667_29716201_1312918721041.0295_9b458b595bb0c68e4de9e7b8bd5dc2c73a87c5e0,1,1,2.25,explicit paste action,python,pies,SOLVED,0.1667,339,1258.287,3,5,33,337,16,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4667_29716201_1312918721041.0295_9b458b595bb0c68e4de9e7b8bd5dc2c73a87c5e0.csv
tasktracker_python_pies_pies_4709_21700686_833293820294.9862_f43474eadeb6923df0b37b139893420594f7f3b4,0,0,0.0,low-risk trace,python,pies,NOT_SOLVED,0.0,280,586.594,0,0,0,244,11,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4709_21700686_833293820294.9862_f43474eadeb6923df0b37b139893420594f7f3b4.csv
tasktracker_python_pies_pies_47pies9_3664657_pies409774pies89463.04pies_9fbe09acd37992ed2b0piesb6piesd36e7c3f3pies96piesca77,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,143,125.275,0,0,0,153,4,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_47pies9_3664657_pies409774pies89463.04pies_9fbe09acd37992ed2b0piesb6piesd36e7c3f3pies96piesca77.csv
tasktracker_python_pies_pies_48120_990178011_226514058084.81757_e631ae32286fef0602c9f097757dc1c1d69949eb,0,0,0.0,low-risk trace,python,pies,,-1.0,6,49.587,0,0,0,34,8,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_48120_990178011_226514058084.81757_e631ae32286fef0602c9f097757dc1c1d69949eb.csv
tasktracker_python_pies_pies_48429_2037767974_978629325268.47_9a37d05801aa6e42e4af5c6952cb0e347a00424e,0,0,0.0,low-risk trace,python,pies,,0.1667,170,374.013,0,0,0,188,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_48429_2037767974_978629325268.47_9a37d05801aa6e42e4af5c6952cb0e347a00424e.csv
tasktracker_python_pies_pies_48830_539373624_936834687917.1095_27feb0772bc71d71fd371232dc8da3753eef619a,0,0,0.0,low-risk trace,python,pies,,0.0,289,498.029,0,0,0,402,7,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_48830_539373624_936834687917.1095_27feb0772bc71d71fd371232dc8da3753eef619a.csv
tasktracker_python_pies_pies_4933_418128443_96303457741.98433_2b860094793539fec00a9bded14dad45bb49306f,0,0,0.0,low-risk trace,python,pies,,0.1667,87,238.285,0,0,0,109,4,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_4933_418128443_96303457741.98433_2b860094793539fec00a9bded14dad45bb49306f.csv
tasktracker_python_pies_pies_5123_26252824_704900351475.3583_a4445a85060a47d50105eebaad20336066ed413b,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,1112,1673.558,0,0,0,713,18,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_5123_26252824_704900351475.3583_a4445a85060a47d50105eebaad20336066ed413b.csv
tasktracker_python_pies_pies_52738_1332258183_102603339661.56433_d51c7e41718aa9b4b3ef6739e89710d14e1ef4a1,0,0,0.0,low-risk trace,python,pies,,0.1667,114,1018.315,0,0,0,129,3,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_52738_1332258183_102603339661.56433_d51c7e41718aa9b4b3ef6739e89710d14e1ef4a1.csv
tasktracker_python_pies_pies_540904_1066047326_1236341010100.984_f8071bb858c5ef3356e4c5b98c0f6cc9aa5ec819,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,140,91.279,0,0,0,131,3,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_540904_1066047326_1236341010100.984_f8071bb858c5ef3356e4c5b98c0f6cc9aa5ec819.csv
tasktracker_python_pies_pies_54910_2091387410_1317823312229.1614_7023c21fe867e915e9e0d3d9fc954d5f4f48a248,0,0,0.0,low-risk trace,python,pies,,0.1667,139,2586.467,0,0,0,149,3,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_54910_2091387410_1317823312229.1614_7023c21fe867e915e9e0d3d9fc954d5f4f48a248.csv
tasktracker_python_pies_pies_553955_1448988598_1132704530166.6194_7cc9cc9694fdbc362bfb79b5826e01dfc2c711f8,0,0,0.0,low-risk trace,python,pies,,0.0,96,284.956,0,0,0,116,3,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_553955_1448988598_1132704530166.6194_7cc9cc9694fdbc362bfb79b5826e01dfc2c711f8.csv
tasktracker_python_pies_pies_5774_2115444998_115996062145.36139_9d7eb5b585576af9229c9f3310a67064ecd3d703,0,0,0.0,low-risk trace,python,pies,,0.1667,158,596.619,0,0,0,162,4,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_5774_2115444998_115996062145.36139_9d7eb5b585576af9229c9f3310a67064ecd3d703.csv
tasktracker_python_pies_pies_583_470678335_982559139960.2112_cd7be00174c8eb66eea31ebfc85f2766d8b7c110,1,1,2.25,explicit paste action,python,pies,SOLVED,0.1667,132,66.94,2,19,44,146,12,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_583_470678335_982559139960.2112_cd7be00174c8eb66eea31ebfc85f2766d8b7c110.csv
